location,source,target,ID,fuzzy,context,translator_comments,developer_comments
"S """"",S_d128ca0e,"Черт, мне даже не нужно разогреваться, как в первый раз... мои соски достаточно твердые, чтобы прикрепить к ним эти штуки...",,,,,
"""""",narrator_ea3e70b5,"Как только Сара поднесла игрушки к ее груди, они самостоятельно прицепились к соскам и намертво зафиксировались, будто магниты.",,,,,
"""""",narrator_7cf3ff91,*Клац*,,,,,
"""""",narrator_5b45f438,"Небольшой разряд электричества прошелся по телу девушки. Предупреждение о том, что артефакт полностью функционирует.",,,,,
"S """"",S_929c6da5,"Ах... готово, теперь они зафиксированы.",,,,,
"S """"",S_db644f35,"Ух... это знакомое чувство... *сглотнула слюну* мое сердце начинает сильнее биться, я как будто ждала этого удара...",,,,,
"S """"",S_025956e8,"(Хм... Интересно, а что будет, если я попробую их снять?)",,,,,
"""""",narrator_a0e2e2d5,"Немного поразмыслив, как лучше попытаться их сделать, Сара попыталась дотронуться до зафиксированных у нее на сосках артефактов.",,,,,
"""""",narrator_ce69210c,*Бзз-ззз-ззз*,,,,,
"S """"",S_87dbb40a,"Ммм, ауч!",,,,,
"S """"",S_6845d5d9,"Это было предсказуемо. Я только лишь хотела притронуться к ним, а реакция не заставила ждать.",,,,,
"S """"",S_0e676366,"Пути назад уже нет. Так что мне нужно начинать упражнения, иначе будет плохо...",,,,,
"""""",narrator_ce69210c_1,*Бзз-ззз-ззз*,,,,,
"S """"",S_4e466d98,Мммнг! Ах-ах-ах!!,,,,,
"S """"",S_cdd7ceae,"Раз-два, раз-два! Я делаю упражнения!",,,,,
"S """"",S_6c78e83b,"Подумать только: нацепив эти игрушки, я делаю тренировку в разы интенсивней. Неужели это все из-за страха...",,,,,
"C """"",C_ddd0ccf7,"(Ага, страха, конечно же. Ты с небольшой периодичностью делала паузы, чтобы получить заряд удовольствия. А потом начинала приседать как бешеная, как будто батарейка. Ха-ха-ха!)",,,,,
"S """"",S_3aa42545,"Да нет же, ты не так все понял. Просто было довольно тяжело выполнять упражнения без перерыва...",,,,,
"C """"",C_8ff56c51,"(Ага, из-за этого решила зарядиться. Говорю же: батарейка.)",,,,,
"S """"",S_022d6514,Ничего я не хотела подзарядиться...,,,,,
"C """"",C_550010f2,"(Поверил бы, не сидя в твоей голове.)",,,,,
"S """"",S_fe8a6057,Ты снова пытаешься выдать ложь за правду...,,,,,
"C """"",C_52a2a4b5,"(Ха-ха-ха, может, мне вспомнить про то, что было в конце? Просто бесценно наблюдать за тобой, когда твои силы были на исходе.)",,,,,
"C """"",C_5cd7afb1,"(Ты знала, что снять их можно только с помощью большого выброса пси-силы, а это означало что? Правильно, сильный оргазм! Ты давала игрушкам раз за разом поражать свои эрогенные зоны электричеством вплоть до сильного оргазма.)",,,,,
"S """"",S_ac32ebba,"(Да, я знала. Но другим образом тренировку не проведешь...)",,,,,
"C """"",C_c9cbba46,"(Да что там говорить, вон пятно до сих пор на полу после тебя. Ха-ха-ха.)",,,,,
"S """"",S_61f95732,(По-другому их не снять! Я знала на что иду...),,,,,
"C """"",C_49b494dd,"(Ха-ха-ха, а то, что ты выкрикивала во время ударов... Ха-ха-ха, раньше таких выражений я за тобой не замечал, ты действительно стала такой развратной.)",,,,,
"S """"",S_6da2934a,"(Это вырвалось случайно! Я ничего с собой не могу поделать в эти моменты, идиот!)",,,,,
